Sentence,Sentiment
 RT @Prankoholic Ya to insan gym jaa sakta hai ya office time pe https//tco/UX2CoXyzG7,neutral
 RT @Hareem_786_@aaliyashri143 @Ausaf20536735 @0yeprince Are aaliya ye jahannum ka irdhan khsbbis ka Aulad Iski is liye sulgi.ki aala.…,neutral
 Kisi bhi Hindu ya Ram nam ka naara lagane wale ko iss @MamataOfficial se darne ki koyi zarurat nahi.Yeh ek aam CM.https//t.co/GtqL8YzVop,postive
 @VeerSin79083355 @MissPaswan Bewaqoof.bana rahi ho 31June ka mahina nahi hota,negative
 @JuberAhmadAnsa1 Aap galat sabit ho gaya hai kyuki pure desh me jaha.jaha Muslim jyada hai.Vaha se bhi BJP KE lo.https//t.co/l9q38H9B2T,neutral
 @kingofjacks Sab jhoot hai employees ka khoon choste ho tum log .. Din main 15 hr kaam krate ho Gareeb lako ki majburi ka fayda uthate ho ..,postive
 @bharat_top1 Ab toh Inshan.??? pr.logo ko trust uth gya Unse accha kutto ka pi lo at least ??????? toh rhegi bc ??,neutral
 @Ns_Niya5 Gatkari ne Rakesh ko chillate hue suna.But Sam tone was normal.Gatkari ko Sammy kya bol rsha tha door.bahar se sunai nahi dia .,neutral
 RT @KhanEijaz Good luck KK.Humesha ki tarah aasamaan se aage nikalna !! https//t.co/Ay5HW52SUI,neutral
.LOVE THEM SO MUCH THANK YOU MGA ATE KO MUAAH @ghelskie03 @JoanBual @maymayentrata07 @MMintOfficial https//t.co/ew7C5u8fx6,neutral
 @TheHinduMag @nathan_archana Yahan logon ko khaane ko nahi mil raha aur ye khaane me onion-garlic dhund rahe hain .… https//t.co/8HKzG2CfNZ,negative
 @idevadhikari Dev da tmr new movie song Ami tmk valobasi.really loved ???.lot ????????....,negative
 @_ astrowberries @offclASTRO Now I'm seeing eunwoo as kirby hahahha cute.??,negative
 @AmitShah @nitin_gadkari Quran ko jyada tehzeeb dene ki jarurat nahi hai nahin to to Congress ki tarah se.Pathan.https//t.co/i1WeyGHwpx,postive
 @narendramodi Sir India ke berojgar youth ne aap pr bharosa Kiya hai taki aap es Baar unke leye Kuch kare kyunki.https//t.co/l6sXpWriej,neutral
 @rubusmubu @shahab2help Bhai Love story kay chakkar mein hui ladkay ki pitai Apnay logoun ka support milna bolkay.https//t.co/c8LPsxkcdS,neutral
 RT @bilalnuman Sab Umer Ayub ke tareef ker rahain Good Lekin jo banda back end pay baith.technically in sab amoor ko dhaik raha hay …,negative
 @sardanarohit @aajtak agar ye bjp wale aise hi sb party.logo ko even sb party.ghatiya logo ko aise hi apne part.https//t.co/qi9M7eJpHW,negative
 @narendramodi Sir Jabtak Dharmendra pradhan Odisha me he BJP me koi.badlao nehi ayega.Aaj Odisha me BJP ka ese.https//t.co/OMA5ZKGB36,neutral
 @shoaib100mph Shame on you big shame @shoaib100mph.Calling our captain @SarfarazA_54 such rubbish.He is our cap.https//t.co/GTzDASy2yT,neutral
 @narendramodi Jeet ki bahut bahut subhkamnaye Aap jeete hamara Desh jeeta or jeete ham sab desh ke niwashi Ja.https//tco/M2BphQ9gfG,negative
 @aajtak @sardanarohit Who cares about Sab ... Majority ka Trust is there ... Jamat-E-Fibral ka kabhi nahi rahega ... https//t.co/pqX8FAsUJW,postive
 @ojhaneha1 Jaise...me chor dhaku apne aap ko khud jail bharo aandolan chala rhe the like fear of Encounter ??????????,neutral
 Govt.Hospital phalodi.Rajasthan.m safai ki itni kharab halat ... Phir yha koi kyu aana chahega ... Toilet.gand.https//t.co/FShGPlTKqW,neutral
 @the_hindu Bht acha kiya .. ye bht pehle hi kr dena chahiye tha .. waise.ye godi media opposition ko insult krne ke ly bulati h,negative
 @audrinaa __.tara talk and hangout.hehe htkym po hehe ??,negative
 kin tarha damage kr ke rupee ki loot kr ne ki kosis ki 24hours last 20yrs se sajise diplomacy hide rah kar ki jati.https//t.co/sPJkNkHrS3,neutral
 @NickIndia Band karo bhai band karo motu patlu dikhana band karo ???????? dikhana hai to anime dikhao ya to fir our chil.https//t.co/Tqlp1ejaUl,neutral
 Jai Hind Sudhir Chaudhary Sir ... Mai or meri poori family aapko or aapke show DNA ko bahut pasand karte hain .... Aa.https//t.co/AxIGmaXvRY,neutral
 _• She is not.bachi piece or maal _• She is.Rehmat ),neutral
 @imrowdymayur Shyd tere ko iss Baar Ek toh mil hi jaayega Shetty ka strong Zone.Mumbai/Gujarat Circuit AK ka No.https//t.co/MJwg6SerIs,postive
 Chall oo kutay dey putraa cheema kuta haram daaa ali wazeer da sala harami https//t.co/ckDcNi26ET,neutral
 @Pandey66shas @Monika6600 @lostboy54 @anki_0002 Vik ko koi farak Nahi padhega ??,neutral
 RT @KohinoorNagar Carolon fabric for this special Eid !!...#KohinoorNagar.kohinoor.carolon.fabric.eid.eidcollection.eidshopping #…,neutral
 @kumar_mukesh162 He need not You can leave AAP and go to Kapil Mishra/Kumar Vishwas,negative
 @zafariqbal78673 Lanat Hai Tum Per Jo Deen Ney Mana Kiaa wo Mana Hi Hai ..@fawadchaudhry,neutral
 @JanviShahaha @CAclubindia You putting this up made me listen.Rishte ke bhi roop badalte hai.in background !??,postive
 Narender modi ji ko jeet ke hardik subhkamnaye.Desh ne unke liye bahut kuch kiya ab unke bare hai kuch krne jo de.https//t.co/cZ3QeBCnS6,neutral
 RT @N0t_ur_Bae Every school time love story mai bndia are like bndy ko dekhty hi chips ur lunch Wgera thusna bnd kr deti hai jissy wo atte …,neutral
 @AijazHu __.@smar72 Ok koi dein ?? Mai khud hi apni id deactivate kr rhi hu ??,negative
 @sudhirchaudhary Sir.kahen sharab ke Nashe me hi notbandi me anchoring to nahi ki thi na Dhund ne par khuda bhi.… https//t.co/Y5u3XtBLXK,neutral
 @7rick37 @hisamuddink51 Sale kute ye chahte kya hai.Inko ye pata nhi.India me rhne ka haq jitna tumhe hai utna.… https//t.co/QJk4dSmkGw,postive
 @sardanarohit Achcha.To NDTV ya.Ravishkumar.show me BJP wale kyun nahin jate ?,neutral
 RT @anujkumarurmali @hardikpandya7 @mipaltan Big hitter Har dikha de dusri team ko Har.dikh,neutral
 @00M_Gulraiz Saale mc terrorist course se fursat mile toh history bhi pdh le ...??????,neutral
 Sir tum padhai mai bohot kamzor ho Agr aise hi rahoge toh fail ho jao ge is baar Student sir mereko fail nhi.… https//tco/7DTAXyZYaz,postive
 RT @AaliyahJay.Wtf are pretty eyes.EYES ARE FUCKING EYES.This video is actually so annoying imagine what other ignorant shit she be.…,negative
 Hamare desh ke yasyasbi pm manniye narendra damodardash modi ji ko purna bahumat se dubara satta me aane ke liye ma.https//tco/4SfONzj6Fd,neutral
 At Khaadi sitting next to.super cool Sindhi aunty who is proud of me and my sister and our choice of clothes.She.https//t.co/K4IRkAUPbA,neutral
 Bjp ko vote laat khane ke liye nahi diya hai hijda vidhayak balram thavani ko jail hona chaie .... Proof bhi hai us.https//t.co/9EIPaFDcGD,neutral
 Lakin itne bhi nhi kamzor.kisi bhagore ki misaalien hmien di jaien ... tm ek ex-muslim ki baat krte ho ... duniya me.https//t.co/C0I8xykknv,neutral
.feel bad for my fianc é. Meri mangni agar meray jaise insan se hoti to main khudkushi kar leti.??,neutral
 TUHADI DUA PYAR BLESSING NAAL ?? BEPANAAH ?? DA TEASER TRAILER HO GEA RELESED FULL SONG ON 7TH JUNE WATCH.SHARE.https//tco/yx8OfoefaR,neutral
 @imMAK02 Whole Jammu and Kashmir is.terrorist society.They Are traitors.??. Sale jis desh main rehta hai usse mo.https//t.co/mhQAzJ7gQ8,postive
 @RanaAyyub Saari duniya France America Germany London Shrilanka Afganistan India Myanmaar etc etc.Islamic.https//t.co/gzaqoNLhPs,neutral
 @AadmralPenergy Hakeem sab apnae leae koi kushta bana rahae thae tu wo olta hogaya bass khanae ke bad ye hal hogay.https//t.co/xYu8oLgq78,neutral
 @FiyazChohanPTI Ghatia maa ki aulaad tere jese bekaar log kr bi kya skty hain saly gandu tu tou wo chutiya hai jo.https//t.co/KI6b5nzU25,postive
 @SrBachchan Sir KGF like movie me aap ka bacha hero hota to bahut maza aata tha .,neutral
 RT @KiraakSalmaniac Aur Koi Hai Yaha.Jisko.Bhai Se Problem Hai ??? come Here Plss ????.#PaidMediaCantHarmSalman.kirraak https//tco/64d6l …,neutral
 Or aj ap us shaks.bachoun.sath iftar dinner kr rhe hain @BBhuttoZardari #?????_??_??????_???.ChairmanNab https//t.co/DZzjU3tnBK,neutral
 @vcktara Hi kak maaf banget ya untuk kendalanya.supaya mimin bisa bantu cek yuk infokan data berikut via DM ya.https//t.co/QtmrWmpqMN,neutral
 Went to @agscinemas.. nagar today to watch Aladdin and guess what.watched the trailer for Lion King.times and.https//t.co/JtHtnB1mfN,negative
 @KumarKunalmedia Ise kahenge ki ham loksabha me modi ko dekh.bjp ko vote Kiya aur Delhi assembly.election me jh.https//t.co/DgiAcFZcV3,postive
 I've never followed cricket before but this is.super cool analysis on the best player.Kholi.done by.https//t.co/DxoHUyxaVe,neutral
 @niraj__dwivedi @yogrishiramdev arre baawle teri hi aankhein band thi lagta hai.saal se twiitter check kar le.… https//tco/tcy2MP5wjv,neutral
 This man really thought somehow someway my last location was on his maps.I wasn.t home @1am.I can.t STAND you niggas ??????????,neutral
 @ZeeNewsHindi No Rahul Gandhi should be the President ... Varna BJP kaise Jeetegi ... Pappu and Pinky are star BJP campaigners,postive
 @_ Hsn_Shah ???? mtlb.apka dil kr ra hy nasha krny ko,neutral
 @Waqar_Rajput_@km779549 Dhoka hi to ata.larkiyo ko axha sey ??,neutral
 @timesofindia @ajaydevgn @etimes Veeru devgn ji aaj hamare vich nhi rahe Hain Aur apne pichhe chhod Gaye Hain apna.https//tco/Mlgqp9W88g,postive
 @TalatHussain12 @indyurdu bhai agar unho na koi ghalat kaam nahi kiya to phir Kya problem ha.per app ko as madadg.https//t.co/7UuItO9aTe,postive
 Good morning to all Ab kya humhra transport itna kharab ho gya ki khali bus hone.bad bhi wo rokte nahi hai DTC.… https//t.co/t5m3U383i3,negative
 @bhartiya2199 So true !! They sell acres and buy these vehicles Dimag to nahi la sakte ye log,neutral
 @vickykaushal09 @UNinIndia @moefcc @bhamlafoundatio Good initiative !! Kaushal ji app esei youth logo ko inspire ker.https//tco/wnMPHRtSna,negative
 RT @bateesi_andar Agr mein dost se naraaz hoon tou Crush ki kia ghalati Yaaawr ?? usey bhi.din se stalk nahi kiya.Ajeeeebbbbb !??,neutral
 @pantlp jab tak is des.sapthgran hota rhega tab tak ye admi shpat leta rhega.i thing longest serving minister in india ????????,neutral
 Yrr isey Oppo F11 pkrao jis.hlki light.b achi pictwr ajati hai ?? https//t.co/vnJ3qp9BX6,negative
 @Satansaint Bhai me kab bola congres musolman.ki party hai ... ye toh juth hai ... typical sambut patra type ???? Ye.https//t.co/iruJQL51Tx,negative
 @TarekFatah India.muslmaan shayd hi ye chutiyon wali harkatein karenge ... Ye Saale PakistaniEgyptQataraur Moro.https//t.co/SZX1mt49Pq,neutral
 Desh ke sabhi youva se ek hi baat kahta hu choro yaar job sob dekho humare Pm modi ji ko up ke cm yogi ji ko bjp ke.https//t.co/Jej4ImPGt0,postive
 @AkhileshPSingh tu.gulam aur tere jaise the angrejo ke gulaam chatukar nehru jaiso ne desh andhakar me pahuncha.https//tco/zZKsyz06Ha,neutral
 RT @ziyadafreenaho.feel for boys they can't even say shaadi krado nahi parha jata,postive
 LIGHT AND DARK HARU ARE BACK AND BETTER THAN EVER ??.FruitsBasket.FruitsBasketSpoilers https//t.co/y9lEcNgDRb,neutral
 @imMAK02 Ye kiss haram ki aulad.Jisko ye maanta hoga vo sala khud haram ki paidaish.Bhdwe sale Ek baap ki au.https//t.co/NR1B1RBoZE,postive
 @NightRiderbauaa Srk is not stylish ... dance.brabar nahi ..... no proper physique .... dhoom.flop karwa dega,postive
 @News18India @nehapant19 @GargaC Neha pant ji aaj bhi aap sirf modi support kar rahi hai Aaj @GargaC ji ne bahut.… https//tco/Bl3MxzjD1T,neutral
 Happy birthday paresh rawal sir ji Many many happy returns of the day sir ji.m big big fan of yoursir ji.… https//tco/BkLph16d7W,neutral
 goodmnight y'all <3.love y'all esp exo.nct.happy third bday to isko.exo,postive
 @SAfridiOfficial Mae apke leye or Apke family ke leye Hamesa pray krti hu Lala jaan bboohhhoott khubsurat bboohhhoo.https//t.co/4qqMQrYl71,negative
 @SushilModi Nitish ne apne cabinet expansion me BJP ko jagah na de kar uske muh pe mast tamacha jad diya hai.Sahi.… https//t.co/iX7VAP9Si4,negative
 Increase vacancies for SSC CGL 2017 Sabka Sath Sabka Vikas.IncreaseSSCCGL2017Vacancies.https//tco/8g72qqE4hp,neutral
 @Pawansh07 Badlao se problem kya hai .... kya badlao hone ke bad party khatm ho jayegi.Dusro ko.moka dijiye .....… https//t.co/lwG5JeNWuh,negative
 RT @MeenakshiShedde Shabash India Dark Ages mubarak ho.The Hour of Lynching is one of the most blood-curdling Indian short.documentarie …,neutral
 @sardanarohit Level playing field thi usmein bhi bowled out ho gaye yeh.saal hogaye kaunsi aisi gaali na di hogi.https//t.co/PZe6X8lK4L,neutral
 @ICC @TheRealPCB In Bain.loro sy bs yahe karwalo hum fazoool mai he smaj rahy ty.ye hmare leye World Cup layenge ?? ????,neutral
 @IndiaToday question kaahe puchte ho.opinion hai kya bc.direct bataate kyun nahi ?,neutral
 @Amit_Gulecha Not only this even housewives have no respect .... Kya karti ho ..... Ohhhh housewife ?? not working or.https//t.co/FTYogxT7GZ,postive
 @khawar24 @Disney_princez @Mudasser_Pk Is ko koi btaye mrd kbi roty nhi .. Be brave man ...,neutral
 @anandk2012 @RailMinIndia @IRCTCofficial @PiyushGoyalOffc @anandk2012 Saale Gaandu khud porn dikhta hai aur dusre ko blame karta.??,neutral
 @Umer189 @RizwanBelam Allah ka shukar hai yehi ek talent bohat acha hai bhai main jis ko is system ne polish.bara zabardast kiya hai,neutral
 @RahulGandhi ji Aapka vikalp congress to kya is desh me nahi hai Main to kahunga universe me nahi hoga.https//tco/Hswe03Gwf7,postive
 RT @Mshambaflan1 Supporting CardiB is just.Feminine feeling Not musical affiliations.To me She is doing mikorogo.shagalabghala.and.…,neutral
 @0ye_na_kr Yaar ma ny just poocha itna over react karne ki kya zaroorat ha ?,postive
 RT @kuldeep956878 Aane wale 100 days new india ke liye bhut hi aham hone wale hain.E commerse sector aur oils's main apko bhut utar.chad …,negative
 @repubindia NDTV is lost case ... Kuchh na ho sakta iska .,neutral
 @ReallySwara Apex court will spank there asses first and then dismiss the case.Exit poll.baad opposition ki.… https//tco/WH1LW3RRN6,neutral
 @DrKumarVishwas Desh sirf meethi.baaton se nahi chalta kathor bhi banna padta hai ye baaten satya me charitarth.… https//tco/psbUKpmny5,neutral
 @mirzaiqbal80 All The Best Team Pakistan ... Tum Jeeto Ya Haaroo Sunoo .... Chajj Say Aur Chajj Ki Teams Say Haarna.https//t.co/jGVbk42Shl,postive
 @uMentalOW @sparklyrice janna messing with some shit she shouldn't be messing with lmao,negative
 @BabaJotwani And that aapke music on background ... my fav from.show,neutral
 RT @mn80450449 Shoaib Akhtar ko just aj ki generation Hero.Legend maanti jis ne iss ka career dekha he ni hai .. He was indisciplined …,neutral
 @ChouhanShivraj @gssjodhpur naya bharat wah nahi ho jisme saman adhikar ke liye mataon ko sar mundan karwana pare.https//t.co/7rkWOikOgG,postive
 @FarisAliKhan2 1) kabhi socha hay.har taraf Pakistan dushman hamari establishment ko nazar atay hayn lekin in ki.https//t.co/lUNbUfjWoX,negative
 RT @thabokhanyi Guys.really need you to look at this one ???????????????????? https//t.co/OZfY5jAoVj,neutral
 @aanvindersingh Incredibly love.respect to you myhh Bewafaa SarDaaR Jiii ??????,postive
 @Chalu_Pandey_@rssurjewala @INCIndia Requested to not place.No self control of Congress representatives,neutral
 @SanjayAzadSln Rumours mat udao pehlye jaan lo kya hua hai ..... Chacha yeh watsup nahi hai twitter hai fwd msg game mat khelo .....,neutral
 @iSonu_Nigam Sonu Ji Thanks for appreciating Else concert kar lo Bulana jaror,postive
 @hvgoenka Phantom sweet cigg kyaaa yaaad dilayaaa sir amazing what taste what fun,neutral
 RT @Biju_RKF @krazydevil5 @srk_pankhi Actually.flop movies since 2015 kat has so that means she is.panauti,neutral
 @_ YogendraYadav Hum BjP-RSS virodhi theaur hain.Election mein unki jeet hui toh iska matlab ye nahin ki hum apne-a.https//t.co/9sqg4SOx9H,neutral
 RT @AartiS9 Super Excited and Super happy Because first time.will watch dear @Suriya_offl sir on silver screen NGK is going to release …,neutral
 @squintneon chal isi baat pe.will follow you fresh term fresh start,postive
 @ILoveMadinah786 @BushraAamir @iamSyedaAamna @HARQ_FAN @MalaikaBilal44 @Fatimakigulam @MIbrahi66795204.https//t.co/lAbMRsf9Aa,neutral
 Mujhe achhi lagati hai Sooraj kii ye khaasiyat Wo dhoondh hii leta hai Uski zaroorat kahan hai.Neelesh Jain https//tco/Gt3T8iGkFa,neutral
" RT @Coolfan_007 show acha chalna chahiye people dont care kisko chance diya kisko nhi jo main.kisliye hai Entertainment jyada krta hai.…	Eng",
 @narendramodi Nhi frk pdta hai modi ji koi.sawal uthata hai mein jharkhand ke.gaav se belong krta hu maa baap.… https//t.co/Cfbo7twYTG,neutral
 Kagiso Rabada Virat Kohli is immature can't take abuse.Indian cricket fans BC MC tu hoga immature.Saale.https//t.co/j4ZPtzYLXK,postive
 Sushma Swaraj ji Narendra Modi ji ke liye hai video dekhna https//tco/yexyQoeY08,negative
 RT @abbygailconsejo Darren this.promise you that no matter what I'll always got your back.Walang sawa kitang mamahalin at susuporta …,postive
 @Pratsharda Been there done that.Last ke 15 minutes main realise hua paper ka dusra part bhi hai.Ankhon ke aage andhera cha gaya tha ??,negative
 @,postive
@nicterhorst They EnTaNgLe.Hope it got better Nic.??,negative
 @fangirl36518 @nepostan.mean like main yeh point out bhi nahi karta bad times almost sabke life main aati hai.https//t.co/xvtrU1UmFa,negative
 RT @viewsini Aslam.alikum jumma Mubarak statusRamzan ka last jumma Alvida Ramzan ka ... https//t.co/Rx03DcuXcT via @YouTube,postive
 @DynamicSRK @SRKpePHD Modi ji wala cloud toh nahi ... fir toh mamla gadbad hai ??,neutral
 Ye Baath bilkul sach saabith huyi sister ?????????????????? Excellent Tweet ???????????? https//tco/nXIy56nfyG,neutral
 @free_thinker dekho bhai chamcha bol lo kuch bhi bol lo end me BJP wale hi kaam karenge congress wale sirf corruption karenge .,neutral
 @ZaidZamanHamid Pakistan Allah.nam py bna hy iski hifazt.wohi kr raha In jaison.bohkny sy kch NH hoga,negative
 Nice DP ke ghatiya tweets ke replies mein ladke aise comment karte hain Jes.mandir mein murti.aage dhoop batti.… https//tco/XfteWfjRlT,postive
 @PJkanojia Abe bhadwe woh log mandir me maans kha rhe the.Haram ke pille tere jaise Dalal hi aisi fake news faila.https//t.co/O3R5Sqb1G0,neutral
 @Aintyou3 Ha ha ha ... you are in the right place.apna toh pata nahi but aapki toh wapas laane ki koshish start ...,postive
 Gandhi sirf wo nehi hota Jo Gandhi ke bansaj ho Gandhi wo hote he Jo Bapuji ke adarsh pe chalte Hain.Ajj log sama.https//t.co/5jqYTd10Zj,neutral
 @ShefVaidya Ma.am ye toh.Good night friends.jaisa tweet ho gaya ??,neutral
.love Kendra Kash and Jas ?? they are so cute,neutral
 @msisodia modi ke kutte aur andhabhkt tweeter pe bhi bhauk rha modi ke kutte ko sirf Hindu Muslim krne aur gareeb.… https//tco/R3GhOZUR6a,postive
 @upcopsachin @upcopvishwendra @mathurapolice @mathuratraffic @Uppolice Wrong side waalon ke tyre puncture karne ka.https//t.co/TR6dSbCFwo,negative
 RT @ZeeTV Pritam ke suro ka jaadu pahuchega Anand Raj Anand aur judges ke dilon tak.SRGMPLilChamps par Sat-Sun.PM @singer_shaan @…,postive
 @nerdy_dami Lol am.that cheap to you ?,postive
 @iAnkurSingh Arre aap ko pta nhi Congress BJP ko BJP ke trike se harayegi Jaise BJP.seats se aaj bahumat le kr aa.https//t.co/KG4nK1nqHe,postive
 @tipexxed Specially for you.A Leicester friend had.weird experience some years back.Exhausted she got to.hote.https//t.co/vTWd4PrIv2,negative
 RT @SurendharMK https//tco/qJN5DxypCI.video on the making of.NGKWORLDsLargestCutout.NGKINDIAsLargestCutout Superb @Suriya_offl fan …,neutral
 @narendramodi Modi ji aapko hardik subhkamnaye aapki jeet per.Per ab aapke samne bohot badi chunoti hai.Desh ko.… https//t.co/5llQC3OuFM,postive
 @AliHZaidiPTI @BBhuttoZardari Sindhi baray harami hain ye munafiq azadi say pahlay ye angraizon ko aupni aurtain.https//t.co/mbFI2OkAoj,postive
 @etribune Mushkil lagta hai try harder https//tco/QNyoMs98W8,neutral
 KARTAVY HAMARA WATAN HAI IMAAN HAMARA WATAN HAI DIL SE NA JUDA HAM KAR PAYEGE AAYE GAR TOOFAN BHI HAMARI RAAHO KAD.https//tco/iHPWnDXgMd,neutral
 Pulwama attack ke bad bhajji paji ne hi kaha tha ki hame pakistan ke sath match nahi khelna chahie aur aj khud paki.https//t.co/S0WHXMF3Fj,negative
 @DineshYadavMP @DineshMishraNBT Chowkidar hatalo lo ab.Election over hogaya hai.And.lost.Bhagwan ka likha mitane aye the ....,neutral
 @DrNaumanNiaz @iRashidLatif Kafi lambi umar guzarli in.time tho kafi players Allah ko pyaray hogayee ????,negative
 @JoshiPralhad Guru ji My Advance Badhai became fruitful.Jai ho will be meeting you in the course of time,neutral
 Kxh batein sedhi Dil pr lagti ha jese You have used your ?? data ??,neutral
 @OneHaryanaOffcl Kabhi ka Bhi ho Ghanta Karvaye koi bhi Hal inhe job se to nahi Nikala gaya hoga usse huva kya Ye.https//tco/1Y9k0fIoEB,neutral
 @anjanaomkashyap Bhage nhi maidan chod.Ptiyala University ne cheating ki h,negative
 How can people consider if.girl using social media it means she wants to sell herself ??? log social media ki.… https//tco/zRoXB8LqNg,neutral
 @chintskap Awara film ne Russian box office par Russian filmo ko hi buri tarah se maat di thi.Kal redio pe suna ..,postive
 @PDrohi @AatishTaseer @TIME @tavleen_singh Unki mataji bhi decide nahi kar pa rahin ki Modiji ko support karein ya.https//tco/U9FKJI39I2,negative
 RT @cledra He got in one little fight and his mom got scared.Yeah we know.https//t.co/j0Z1K2ieXr,postive
 @rssurjewala @INCIndia They let go @priyankac19 and yeh haalat ho gyi,negative
 @puppu67965636 @DayalShankar58 @MohammadS_Ali9 @NaSeeMA79517461 @LambaAlka Tere chowkidaar ki tarah nahi woh Jo har.https//t.co/G2Nsj4IBhp,postive
 RT @AlokJai65975914 @chitraaum Yeh dalali nahi to kya hai patrkarita poore elections main aap jaise Aaj takABP news aur NDTV media channe …,neutral
 Aaj ye khabar pad kar insaaf se bharosa uth gaya.Study ka koi matlab nahi reh gaya.paper leak hua he.Apni galti.https//t.co/S1O4eZ2Z6C,neutral
 @GoStudyMaahi Chand Raat Eid ki excitment ya Shaitan.khulny ki khushi mein.Just for laugh lol ????,postive
 @Daniel16947764 Not really get freedom ... judge karnewale ... kichad uchalnewale to hote hi he .. khud toh ghanta kuch.… https//t.co/4AMN31Ql8J,neutral
 RT @myonlyinnie please @PostMalone look at this boy getting excited because he admires you.https//tco/HpVJyFbEiW,neutral
 @TarekFatah Sir ultimate troll hai ye too good ?? Sleeping dress .... ha ha ha.In Pakistan everything is imported.https//t.co/3iUMckg0lc,negative
 RT @AkashRana_INC Warm birthday greetings to young.dynamic politician of @INCRajasthan Shri.@VaibhavGehlot80 ji.Wish you more success …,postive
 @awais_hun zong ka hy to phr ye zong.slogan ki tarah ....new dream hi rahega yara ......????,neutral
 @cp4bhai This happens only in India ..... Insaniyat Mar gayi hai hum sab mein .....,neutral
 @zainuddin_kakar True ... each sector needs improvement and that is why we are making sure that all segments be given due right,postive
 Chand Chhupa Badal Mein.Hum Dil De Chuke Sanam.Salman Khan https//t.co/GHZF0MN88O,neutral
 Tu yeh sab tweet karke sabit kya karna chahate ho 2rs abnormal aadmi Salman aur Modi ji patang udaye the tab modi.https//tco/m0a3y7HSRC,neutral
 @LoyalSalmanFan1 Bhej bc DVD tere pass VCR VCD saab pada hua hai JCB related ??.4DaysToBHARAT,neutral
 @ram982 @Vaishal77730101 @Naresh05563336 @MystiqueMyra @Lovely35899822 @dranitasam @anaida69mathur Ha.9 perfect rehta hai,postive
 Lalu ji ko jail Nitish ne nahi courts ne bheja hai.Chara unhone Nitish ji se puch ke nahi khaya tha !!!! https//t.co/lJ8U0SMWNx,postive
 Unfollow pink-tarha's.I dont wanna see their sale update anymore.Ayoko ng mahulog sa bitag ng mga sale na yan.??????????????,postive
 @khanumarfa No wonder aap aisa hi sochenge Aapke hisaab se koi bhi kuch bhi kare Modi jimmedar hai Iska matlab it.https//tco/V66eunIM3G,neutral
 @iamthedrifter @Change Apne naam ki hi laaj rakh lo ye kuttey Pakistan aur pak army.khilaaf hain inn ko tou sar.https//t.co/qHirVbAGN1,negative
 Are you ready to grow and advance your beauty career.We have the tools to help you achieve your dreams.We are cur.https//t.co/atkmcHDyFO,neutral
 @AemunSh3rwanee_These are actually zaheni bimar people.Wasey Iss sy koi personally pochey.iss comparison Ka ko.https//t.co/pQSImNXFLf,postive
 Miss you atal ji agar aaj aap hamare beech hote garv hota @narendramodi https//t.co/xaPLtfLttH,postive
 @Nationalist_Om @sonu86844114 Bilkul Theek Bole Bhai,neutral
.BeWise_ChooseRight @Gurmeetramrahim ji ?? Good Morning Guru ji ?? Plz bless me sewa simrn parmarth nd good health Pl.https//tco/CT7q2QnACB,neutral
 @AamirLashari17 @murtazasolangi haha.thesis hamaiN bhijwa daiN so we can figure out what novel ideas she has penned.fair enough ?,postive
 RT @bae_feverr Itni jahil weli awaam.hmrii sbko pta tha.WI sy jeetny ki auqat nh.hmarii phr.sb kch chor.live zalalat dekhny bait …,neutral
 @Being_Sanskaari Congress power mai thi tab bhi ye log yahi kaam kar rahe the tab congress ka kutta tha.Kutta tab.https//t.co/5KdM8dqCMJ,neutral
 @narendramodi Modi ji india mai water level rise karne ke liye rain water harvesting system har chowk pe lagwa diji.https//t.co/5h0XKOwkEv,postive
 @HeyAhsaasChanna.like your pairing with Jeetu bhaiyya @Farjigulzar very much.Both of you look awesome .,neutral
 @itsSamarX_@Khiladi__Aditya Pasand nahi to.marae bc movie na dekhe Salman ka fan hai or overrated kaise bol di.https//tco/r586dBKHWv,neutral
 @_ ravirk @kingslayer112 @ICC bus srf WC.6 match le kr khush hote raho jo 72 bar Pakistan team ne tmhe burri trah.https//t.co/9bUQOD8aHH,neutral
 @ysjagan As salam walekum ... ramadan kareem to our new CM state Andhra Pradesh ... with lots of love and affection.https//t.co/RZmXmadqca,negative
.parentsDay maa papa aap hmesa khush rhe ?????????????????????????????????????????????????????? https//t.co/LYuzP26nha,postive
 @GautamGambhir @TV9Bharatvarsh @rpsingh @pragyanojha @ReemaMalhotra8 Sir aapko bahut ummeedo se desh ke sarvoch sth.https//t.co/IDEb26qOuM,neutral
.BleedBlue Jitega toh India hi !????.LayegaTohKohliHi.Worldcup.India.TeamIndia.Worldcup2019.India.Dhoni.Kohli https//tco/ReGVcuhygr,neutral
 RT @Mandy_Takhar @amitabh_chawla maybe allah God Ram Jesus and.’.sure many more names for the One ????,negative
 RT @hoscass Mutuais.tal.ó.sermos mutuais no Instagram tbm.Deixem.de vcs aqui juro.sigo todos NAO ME DEIXEM NO FLOP @BTS_twt …,negative
 @Wizebaba @Oywaosmiam @sir_jali @Charisma_1501 @Chrismugoz Well no props But Europa cup is enough for us,neutral
 @dhruv_rathee Iske liye apko milta.best chutiya of the world award,neutral
 @smritiirani @shalabhmani @BJP4India @smritiirani Hats off to Iron Lady of India.I use to dream how Rani ki Jhansi.https//t.co/InHGi0KQMn,negative
 Bhai ap kahan pr ho.Border pr.https//t.co/Gs42cMYqom,postive
